batter,batting_team,bowling_team,venue,season,over_category,total_runs,strike_rate,venue_avg_runs
MS Dhoni,Chennai Super Kings,Kochi Tuskers Kerala,Nehru Stadium,2011,Death,7,179.04884318766068,14.0
MS Dhoni,Chennai Super Kings,Kochi Tuskers Kerala,Nehru Stadium,2011,Middle,7,104.81927710843372,14.0
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,Dubai International Cricket Stadium,2020/21,Middle,1,104.81927710843372,15.25
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,2009/10,Death,44,179.04884318766068,25.272727272727277
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,2009/10,Middle,22,104.81927710843372,25.272727272727277
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,2012,Death,20,179.04884318766068,25.272727272727277
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,2012,Middle,8,104.81927710843372,25.272727272727277
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,2013,Middle,9,104.81927710843372,25.272727272727277
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,2014,Death,21,179.04884318766068,25.272727272727277
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,2015,Powerplay,1,72.0,25.272727272727277
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,2018,Death,31,179.04884318766068,25.272727272727277
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,2018,Middle,12,104.81927710843372,25.272727272727277
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,2019,Middle,16,104.81927710843372,25.272727272727277
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",2023,Death,2,179.04884318766068,2.0
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,JSCA International Stadium Complex,2014,Death,6,179.04884318766068,27.6
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,JSCA International Stadium Complex,2014,Middle,16,104.81927710843372,27.6
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,2018,Death,1,179.04884318766068,43.6
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,2018,Middle,24,104.81927710843372,43.6
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2007/08,Death,7,179.04884318766068,26.627906976744185
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2007/08,Middle,36,104.81927710843372,26.627906976744185
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2011,Death,6,179.04884318766068,26.627906976744185
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2011,Middle,23,104.81927710843372,26.627906976744185
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2012,Death,35,179.04884318766068,26.627906976744185
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2012,Middle,13,104.81927710843372,26.627906976744185
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2013,Death,18,179.04884318766068,26.627906976744185
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2013,Middle,0,104.81927710843372,26.627906976744185
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2015,Middle,3,104.81927710843372,26.627906976744185
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Death,2,179.04884318766068,9.636363636363637
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2024,Death,1,179.04884318766068,9.636363636363637
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020/21,Death,4,179.04884318766068,19.4
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,Sheikh Zayed Stadium,2020/21,Middle,7,104.81927710843372,19.4
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,SuperSport Park,2009,Death,16,179.04884318766068,39.333333333333336
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,SuperSport Park,2009,Middle,24,104.81927710843372,39.333333333333336
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",2021,Death,17,179.04884318766068,18.0
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",2022,Death,37,179.04884318766068,18.0
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",2022,Middle,13,104.81927710843372,18.0
MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",2021,Death,1,179.04884318766068,1.0
MS Dhoni,Chennai Super Kings,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,Death,28,179.04884318766068,28.0
MS Dhoni,Chennai Super Kings,Lucknow Super Giants,"Brabourne Stadium, Mumbai",2022,Death,16,179.04884318766068,21.666666666666668
MS Dhoni,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Death,12,179.04884318766068,9.636363636363637
MS Dhoni,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",2024,Death,4,179.04884318766068,9.636363636363637
MS Dhoni,Chennai Super Kings,Mumbai Indians,Dr DY Patil Sports Academy,2009/10,Death,2,179.04884318766068,27.0
MS Dhoni,Chennai Super Kings,Mumbai Indians,Dr DY Patil Sports Academy,2009/10,Middle,20,104.81927710843372,27.0
MS Dhoni,Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",2022,Death,26,179.04884318766068,17.333333333333332
MS Dhoni,Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",2022,Middle,2,104.81927710843372,17.333333333333332
MS Dhoni,Chennai Super Kings,Mumbai Indians,Dubai International Cricket Stadium,2014,Death,14,179.04884318766068,15.25
MS Dhoni,Chennai Super Kings,Mumbai Indians,Dubai International Cricket Stadium,2021,Powerplay,3,72.0,15.25
MS Dhoni,Chennai Super Kings,Mumbai Indians,Eden Gardens,2013,Death,25,179.04884318766068,25.272727272727277
MS Dhoni,Chennai Super Kings,Mumbai Indians,Eden Gardens,2013,Middle,38,104.81927710843372,25.272727272727277
MS Dhoni,Chennai Super Kings,Mumbai Indians,Eden Gardens,2015,Middle,18,104.81927710843372,25.272727272727277
MS Dhoni,Chennai Super Kings,Mumbai Indians,M Chinnaswamy Stadium,2012,Death,26,179.04884318766068,38.625
MS Dhoni,Chennai Super Kings,Mumbai Indians,M Chinnaswamy Stadium,2012,Middle,25,104.81927710843372,38.625
MS Dhoni,Chennai Super Kings,Mumbai Indians,MA Chidambaram Stadium,2019,Death,23,179.04884318766068,43.6
MS Dhoni,Chennai Super Kings,Mumbai Indians,MA Chidambaram Stadium,2019,Middle,14,104.81927710843372,43.6
MS Dhoni,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2007/08,Death,21,179.04884318766068,26.627906976744185
MS Dhoni,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2007/08,Middle,9,104.81927710843372,26.627906976744185
MS Dhoni,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2009/10,Middle,31,104.81927710843372,26.627906976744185
MS Dhoni,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2012,Middle,4,104.81927710843372,26.627906976744185
MS Dhoni,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2013,Death,33,179.04884318766068,26.627906976744185
MS Dhoni,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2013,Middle,18,104.81927710843372,26.627906976744185
MS Dhoni,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2015,Death,16,179.04884318766068,26.627906976744185
MS Dhoni,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2015,Middle,23,104.81927710843372,26.627906976744185
MS Dhoni,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Death,2,179.04884318766068,9.636363636363637
MS Dhoni,Chennai Super Kings,Mumbai Indians,Maharashtra Cricket Association Stadium,2018,Death,1,179.04884318766068,26.3125
MS Dhoni,Chennai Super Kings,Mumbai Indians,Maharashtra Cricket Association Stadium,2018,Middle,25,104.81927710843372,26.3125
MS Dhoni,Chennai Super Kings,Mumbai Indians,Newlands,2009,Death,15,179.04884318766068,36.0
MS Dhoni,Chennai Super Kings,Mumbai Indians,Newlands,2009,Middle,21,104.81927710843372,36.0
MS Dhoni,Chennai Super Kings,Mumbai Indians,Rajiv Gandhi International Stadium,2019,Middle,2,104.81927710843372,13.5
MS Dhoni,Chennai Super Kings,Mumbai Indians,Sharjah Cricket Stadium,2020/21,Powerplay,16,72.0,14.333333333333334
MS Dhoni,Chennai Super Kings,Mumbai Indians,Sheikh Zayed Stadium,2020/21,Death,0,179.04884318766068,19.4
MS Dhoni,Chennai Super Kings,Mumbai Indians,St George's Park,2009,Death,14,179.04884318766068,19.5
MS Dhoni,Chennai Super Kings,Mumbai Indians,St George's Park,2009,Middle,9,104.81927710843372,19.5
MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2007/08,Death,19,179.04884318766068,17.857142857142858
MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2007/08,Middle,24,104.81927710843372,17.857142857142858
MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2011,Middle,3,104.81927710843372,17.857142857142858
MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2012,Death,5,179.04884318766068,17.857142857142858
MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2012,Middle,20,104.81927710843372,17.857142857142858
MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2013,Middle,10,104.81927710843372,17.857142857142858
MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2013,Powerplay,0,72.0,17.857142857142858
MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2014,Death,22,179.04884318766068,17.857142857142858
MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2014,Middle,0,104.81927710843372,17.857142857142858
MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2015,Middle,3,104.81927710843372,17.857142857142858
MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2018,Middle,4,104.81927710843372,17.857142857142858
MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2018,Powerplay,1,72.0,17.857142857142858
MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2019,Middle,12,104.81927710843372,17.857142857142858
MS Dhoni,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2019,Powerplay,0,72.0,17.857142857142858
MS Dhoni,Chennai Super Kings,Mumbai Indians,"Wankhede Stadium, Mumbai",2022,Middle,30,104.81927710843372,18.0
MS Dhoni,Chennai Super Kings,Mumbai Indians,"Wankhede Stadium, Mumbai",2022,Powerplay,6,72.0,18.0
MS Dhoni,Chennai Super Kings,Mumbai Indians,"Wankhede Stadium, Mumbai",2024,Death,20,179.04884318766068,18.0
MS Dhoni,Chennai Super Kings,Pune Warriors,"MA Chidambaram Stadium, Chepauk",2011,Death,8,179.04884318766068,26.627906976744185
MS Dhoni,Chennai Super Kings,Pune Warriors,"MA Chidambaram Stadium, Chepauk",2011,Middle,18,104.81927710843372,26.627906976744185
MS Dhoni,Chennai Super Kings,Pune Warriors,"MA Chidambaram Stadium, Chepauk",2012,Death,28,179.04884318766068,26.627906976744185
MS Dhoni,Chennai Super Kings,Pune Warriors,"MA Chidambaram Stadium, Chepauk",2013,Death,2,179.04884318766068,26.627906976744185
MS Dhoni,Chennai Super Kings,Pune Warriors,"MA Chidambaram Stadium, Chepauk",2013,Middle,8,104.81927710843372,26.627906976744185
MS Dhoni,Chennai Super Kings,Pune Warriors,Subrata Roy Sahara Stadium,2012,Death,6,179.04884318766068,35.5
MS Dhoni,Chennai Super Kings,Pune Warriors,Subrata Roy Sahara Stadium,2012,Middle,20,104.81927710843372,35.5
MS Dhoni,Chennai Super Kings,Pune Warriors,Subrata Roy Sahara Stadium,2013,Death,35,179.04884318766068,35.5
MS Dhoni,Chennai Super Kings,Pune Warriors,Subrata Roy Sahara Stadium,2013,Middle,10,104.81927710843372,35.5
MS Dhoni,Chennai Super Kings,Punjab Kings,"Brabourne Stadium, Mumbai",2022,Death,11,179.04884318766068,21.666666666666668
MS Dhoni,Chennai Super Kings,Punjab Kings,"Brabourne Stadium, Mumbai",2022,Middle,12,104.81927710843372,21.666666666666668
MS Dhoni,Chennai Super Kings,Punjab Kings,Dubai International Cricket Stadium,2021,Middle,12,104.81927710843372,15.25
MS Dhoni,Chennai Super Kings,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2024,Death,0,179.04884318766068,0.0
MS Dhoni,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Death,13,179.04884318766068,9.636363636363637
MS Dhoni,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,Death,14,179.04884318766068,9.636363636363637
MS Dhoni,Chennai Super Kings,Punjab Kings,"Wankhede Stadium, Mumbai",2022,Death,12,179.04884318766068,18.0
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"Brabourne Stadium, Mumbai",2022,Death,12,179.04884318766068,21.666666666666668
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"Brabourne Stadium, Mumbai",2022,Middle,14,104.81927710843372,21.666666666666668
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Dr DY Patil Sports Academy,2007/08,Death,19,179.04884318766068,27.0
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Dr DY Patil Sports Academy,2007/08,Middle,10,104.81927710843372,27.0
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Dubai International Cricket Stadium,2014,Middle,5,104.81927710843372,15.25
MS Dhoni,Chennai Super Kings,Rajasthan Royals,JSCA International Stadium Complex,2014,Death,20,179.04884318766068,27.6
MS Dhoni,Chennai Super Kings,Rajasthan Royals,JSCA International Stadium Complex,2014,Middle,6,104.81927710843372,27.6
MS Dhoni,Chennai Super Kings,Rajasthan Royals,MA Chidambaram Stadium,2019,Death,42,179.04884318766068,43.6
MS Dhoni,Chennai Super Kings,Rajasthan Royals,MA Chidambaram Stadium,2019,Middle,27,104.81927710843372,43.6
MS Dhoni,Chennai Super Kings,Rajasthan Royals,MA Chidambaram Stadium,2019,Powerplay,6,72.0,43.6
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2007/08,Death,10,179.04884318766068,26.627906976744185
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2007/08,Middle,2,104.81927710843372,26.627906976744185
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2009/10,Death,0,179.04884318766068,26.627906976744185
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2012,Death,15,179.04884318766068,26.627906976744185
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2013,Death,15,179.04884318766068,26.627906976744185
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2013,Middle,6,104.81927710843372,26.627906976744185
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2015,Death,13,179.04884318766068,26.627906976744185
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Death,30,179.04884318766068,9.636363636363637
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",2023,Middle,2,104.81927710843372,9.636363636363637
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,2018,Middle,5,104.81927710843372,26.3125
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"Sardar Patel Stadium, Motera",2009/10,Middle,21,104.81927710843372,26.0
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"Sardar Patel Stadium, Motera",2015,Death,8,179.04884318766068,26.0
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"Sardar Patel Stadium, Motera",2015,Middle,23,104.81927710843372,26.0
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,Middle,0,104.81927710843372,24.166666666666668
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,Powerplay,1,72.0,24.166666666666668
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,2011,Death,39,179.04884318766068,24.166666666666668
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,2011,Middle,2,104.81927710843372,24.166666666666668
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,2012,Middle,10,104.81927710843372,24.166666666666668
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,2013,Middle,2,104.81927710843372,24.166666666666668
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,2018,Death,20,179.04884318766068,24.166666666666668
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,2018,Middle,13,104.81927710843372,24.166666666666668
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,2019,Death,21,179.04884318766068,24.166666666666668
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,2019,Middle,35,104.81927710843372,24.166666666666668
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,2019,Powerplay,2,72.0,24.166666666666668
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sharjah Cricket Stadium,2020/21,Death,25,179.04884318766068,14.333333333333334
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sharjah Cricket Stadium,2020/21,Middle,4,104.81927710843372,14.333333333333334
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sheikh Zayed Stadium,2020/21,Death,8,179.04884318766068,19.4
MS Dhoni,Chennai Super Kings,Rajasthan Royals,Sheikh Zayed Stadium,2020/21,Middle,20,104.81927710843372,19.4
MS Dhoni,Chennai Super Kings,Rajasthan Royals,SuperSport Park,2009,Death,18,179.04884318766068,39.333333333333336
MS Dhoni,Chennai Super Kings,Rajasthan Royals,SuperSport Park,2009,Middle,4,104.81927710843372,39.333333333333336
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Death,12,179.04884318766068,18.0
MS Dhoni,Chennai Super Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Middle,6,104.81927710843372,18.0
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020/21,Death,6,179.04884318766068,15.25
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020/21,Middle,23,104.81927710843372,15.25
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,2014,Death,0,179.04884318766068,27.6
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,2014,Middle,7,104.81927710843372,27.6
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,2015,Death,16,179.04884318766068,27.6
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,2015,Middle,10,104.81927710843372,27.6
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,Kingsmead,2009,Middle,13,104.81927710843372,11.75
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,Kingsmead,2009,Powerplay,5,72.0,11.75
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2007/08,Death,50,179.04884318766068,38.625
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2007/08,Middle,15,104.81927710843372,38.625
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2011,Death,40,179.04884318766068,38.625
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2011,Middle,29,104.81927710843372,38.625
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2011,Powerplay,1,72.0,38.625
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,Middle,10,104.81927710843372,38.625
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,Powerplay,14,72.0,38.625
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2014,Death,17,179.04884318766068,38.625
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2014,Middle,32,104.81927710843372,38.625
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2015,Middle,13,104.81927710843372,38.625
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Death,1,179.04884318766068,13.0
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,Death,30,179.04884318766068,77.0
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,Middle,40,104.81927710843372,77.0
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2019,Death,46,179.04884318766068,77.0
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2019,Middle,34,104.81927710843372,77.0
MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2019,Powerplay,4,72.0,77.0
